alpha,cl,cd,cm,re,mach,n_crit,xtrip1,xtrip2
10.5,1.2965606040196067,0.03348525602905436,-0.054142990508539206,100000.0,0.0,5.0,1.0,1.0
10.75,1.298601480886807,0.03512121917703946,-0.05166876372950336,100000.0,0.0,5.0,1.0,1.0
11.0,1.2999400004372486,0.03685641831445026,-0.049256051662953555,100000.0,0.0,5.0,1.0,1.0
11.25,1.300670922681303,0.03869388437460289,-0.046928598388139446,100000.0,0.0,5.0,1.0,1.0
11.5,1.3008890076293431,0.040636648290813496,-0.04471014798431073,100000.0,0.0,5.0,1.0,1.0
11.75,1.3006890152917403,0.04268774099639826,-0.042624444530717044,100000.0,0.0,5.0,1.0,1.0
12.000000000000002,1.3001657056788671,0.04485019342467331,-0.040695232106608074,100000.0,0.0,5.0,1.0,1.0
12.25,1.2994138388010958,0.047127036508954806,-0.038946254791233516,100000.0,0.0,5.0,1.0,1.0
12.5,1.2985281746687982,0.049521301182558895,-0.037401256663843,100000.0,0.0,5.0,1.0,1.0
12.75,1.2976034732923463,0.05203601837880174,-0.036083981803686216,100000.0,0.0,5.0,1.0,1.0
13.0,1.2967344946821124,0.05467421903099947,-0.03501817429001283,100000.0,0.0,5.0,1.0,1.0
13.25,1.2960159988484685,0.05743893407246827,-0.0342275782020725,100000.0,0.0,5.0,1.0,1.0
13.5,1.295542745801787,0.06033319443652427,-0.03373593761911492,100000.0,0.0,5.0,1.0,1.0
13.75,1.2954094955524398,0.0633600310564836,-0.033566996620389734,100000.0,0.0,5.0,1.0,1.0
14.0,1.295711008110799,0.06652247486566246,-0.03374449928514663,100000.0,0.0,5.0,1.0,1.0
14.250000000000002,1.2965420434872368,0.06982355679737698,-0.03429218969263528,100000.0,0.0,5.0,1.0,1.0
14.500000000000002,1.2979973616921252,0.0732663077849433,-0.03523381192210533,100000.0,0.0,5.0,1.0,1.0
14.750000000000002,1.3001717227358363,0.07685375876167759,-0.03659311005280647,100000.0,0.0,5.0,1.0,1.0
14.999999999999998,1.3031598866287424,0.08058894066089599,-0.03839382816398835,100000.0,0.0,5.0,1.0,1.0
20.357142857142854,1.139787460600247,0.16221372028263287,-0.136993394867974,100000.0,0.0,5.0,1.0,1.0
25.714285714285715,1.0680747411968918,0.26382834755142215,-0.18771276782477633,100000.0,0.0,5.0,1.0,1.0
31.071428571428573,1.029078861009784,0.3819095014890426,-0.22394198458094633,100000.0,0.0,5.0,1.0,1.0
36.42857142857142,0.9973742786475435,0.5123639573916848,-0.25417969843734123,100000.0,0.0,5.0,1.0,1.0
41.785714285714285,0.9601128152406405,0.6506710965778362,-0.28174831556260477,100000.0,0.0,5.0,1.0,1.0
47.142857142857146,0.9103960526385311,0.7920402829290881,-0.3081500564628286,100000.0,0.0,5.0,1.0,1.0
52.5,0.8447148569858468,0.9315776211001207,-0.333498314090802,100000.0,0.0,5.0,1.0,1.0
57.857142857142854,0.7617992924274155,1.0644562844516232,-0.3579816894456745,100000.0,0.0,5.0,1.0,1.0
63.21428571428571,0.6620237191858735,1.1860844765616938,-0.3814509660716639,100000.0,0.0,5.0,1.0,1.0
68.57142857142857,0.5470475027674346,1.2922651729254335,-0.4034299860369912,100000.0,0.0,5.0,1.0,1.0
73.92857142857143,0.41955878967158816,1.3793420762714612,-0.4238461858994988,100000.0,0.0,5.0,1.0,1.0
79.28571428571428,0.28306273013201655,1.4443266998055235,-0.4421630586216277,100000.0,0.0,5.0,1.0,1.0
84.64285714285715,0.1416878814972188,1.485002150866605,-0.4584312855818667,100000.0,0.0,5.0,1.0,1.0
90.0,9.184850993605148e-17,1.5,-0.4713378326236058,100000.0,0.0,5.0,1.0,1.0
95.35714285714285,-0.09918151704805316,1.485002150866605,-0.4795602865018925,100000.0,0.0,5.0,1.0,1.0
100.71428571428572,-0.19814391109241158,1.4443266998055235,-0.482116555504038,100000.0,0.0,5.0,1.0,1.0
106.07142857142857,-0.2936911527701117,1.3793420762714612,-0.4803542505023922,100000.0,0.0,5.0,1.0,1.0
111.42857142857143,-0.38293325193720423,1.2922651729254335,-0.4735585119717726,100000.0,0.0,5.0,1.0,1.0
116.78571428571428,-0.4634166034301112,1.1860844765616942,-0.46381937555484215,100000.0,0.0,5.0,1.0,1.0
122.14285714285714,-0.5332595046991908,1.0644562844516232,-0.45142630818834023,100000.0,0.0,5.0,1.0,1.0
127.50000000000001,-0.5913003998900928,0.9315776211001204,-0.43762101921560936,100000.0,0.0,5.0,1.0,1.0
132.85714285714286,-0.6372772368469717,0.7920402829290881,-0.424674987849713,100000.0,0.0,5.0,1.0,1.0
138.21428571428572,-0.6720789706684483,0.6506710965778362,-0.4133670767772387,100000.0,0.0,5.0,1.0,1.0
143.57142857142856,-0.6981619950532804,0.5123639573916852,-0.4045739753972784,100000.0,0.0,5.0,1.0,1.0
148.92857142857142,-0.7203552027068488,0.3819095014890428,-0.40650743153786684,100000.0,0.0,5.0,1.0,1.0
154.28571428571428,-0.7476523188378242,0.26382834755142215,-0.4309719216249924,100000.0,0.0,5.0,1.0,1.0
159.64285714285714,-0.7978512224201727,0.16221372028263314,-0.4720617181021581,100000.0,0.0,5.0,1.0,1.0
165.0,-0.9122119206401191,0.08058894066089613,-0.49626646546573816,100000.0,0.0,5.0,1.0,1.0
166.07142857142856,-0.8470539263086835,0.06692526043265143,-0.4986432968416245,100000.0,0.0,5.0,1.0,1.0
167.14285714285714,-0.7818959319772454,0.054195956131520895,-0.500171155908584,100000.0,0.0,5.0,1.0,1.0
168.2142857142857,-0.7167379376458088,0.04241873727919255,-0.5008375618992081,100000.0,0.0,5.0,1.0,1.0
169.28571428571428,-0.6515799433143722,0.03160998918378354,-0.5006300340460891,100000.0,0.0,5.0,1.0,1.0
170.35714285714286,-0.5864219489829341,0.02178475005364737,-0.4986854791144136,100000.0,0.0,5.0,1.0,1.0
171.42857142857142,-0.5212639546514976,0.012956689992636047,-0.4844303648028391,100000.0,0.0,5.0,1.0,1.0
172.5,-0.45610596032005923,0.005138091906182855,-0.45600260591910885,100000.0,0.0,5.0,1.0,1.0
173.57142857142858,-0.3909479659886227,0.001,-0.41506679477616765,100000.0,0.0,5.0,1.0,1.0
174.64285714285714,-0.3257899716571861,0.001,-0.3632875236869617,100000.0,0.0,5.0,1.0,1.0
175.71428571428572,-0.26063197732574794,0.001,-0.3023293849644329,100000.0,0.0,5.0,1.0,1.0
176.78571428571428,-0.19547398299431135,0.001,-0.23385697092152907,100000.0,0.0,5.0,1.0,1.0
177.85714285714286,-0.13031598866287475,0.001,-0.1595348738711913,100000.0,0.0,5.0,1.0,1.0
178.92857142857144,-0.06515799433143661,0.001,-0.08102768612636588,100000.0,0.0,5.0,1.0,1.0
180.0,0.0,0.001,2.498001805406602e-16,100000.0,0.0,5.0,1.0,1.0
